Mes;Día;Hora;P2.0TD,0m,d,h;P3.0TD,0m,d,h;P3.0TDVE,0m,d,h;Demanda de Referencia 2023 (MW)
7;30;24;0.000133748849;0.000110250558;0.000104839680;28,139
7;31;1;0.000114091482;0.000100739924;0.000064309785;26,440
7;31;2;0.000096813378;0.000093818061;0.000038277063;24,860
7;31;3;0.000086261245;0.000089891690;0.000029413818;23,765
7;31;4;0.000080505167;0.000088145233;0.000024704982;23,223
7;31;5;0.000077433404;0.000087985133;0.000025362381;23,053
7;31;6;0.000076915191;0.000090492495;0.000021402456;23,520
7;31;7;0.000079153376;0.000097502921;0.000021362339;25,730
7;31;8;0.000083833286;0.000108122767;0.000022558081;27,999
7;31;9;0.000096072837;0.000143113353;0.000056851370;30,248
7;31;10;0.000108864419;0.000165007600;0.000066969147;32,318
7;31;11;0.000118450792;0.000178654718;0.000093064540;33,675
7;31;12;0.000123652130;0.000184054918;0.000122339520;34,536
7;31;13;0.000130383267;0.000188528882;0.000143058509;35,502
7;31;14;0.000141213649;0.000184409477;0.000118593859;36,049
7;31;15;0.000146690222;0.000167655346;0.000086362615;35,718
7;31;16;0.000140825931;0.000158662309;0.000107345045;35,084
7;31;17;0.000136930247;0.000157488259;0.000096491114;34,888
7;31;18;0.000136934766;0.000157955168;0.000102715703;34,761
7;31;19;0.000136156385;0.000152779343;0.000107240223;34,056
7;31;20;0.000134801325;0.000144739277;0.000103272163;33,499
7;31;21;0.000137199351;0.000135233198;0.000112595367;32,917
7;31;22;0.000148071390;0.000129693325;0.000151370656;32,672
7;31;23;0.000153631637;0.000126661421;0.000130073577;32,000
7;31;24;0.000135144856;0.000114043390;0.000086861026;29,706
8;1;1;0.000115395804;0.000103254094;0.000077312135;27,450
8;1;2;0.000099673926;0.000096081145;0.000061749504;25,874
8;1;3;0.000089419158;0.000091818208;0.000045220662;24,688
8;1;4;0.000083526483;0.000089886367;0.000037494040;24,068
8;1;5;0.000080182202;0.000089276117;0.000022269917;23,779
8;1;6;0.000079191088;0.000091298587;0.000023490110;24,009
8;1;7;0.000081694883;0.000099062494;0.000023550184;25,578
8;1;8;0.000084552604;0.000106975984;0.000030328304;27,240
8;1;9;0.000093411985;0.000130817898;0.000056684695;28,911
8;1;10;0.000107342698;0.000148761815;0.000103624595;30,874
8;1;11;0.000117580756;0.000161364123;0.000119697030;32,157
8;1;12;0.000123161996;0.000167509940;0.000149318282;33,128
8;1;13;0.000129912136;0.000172392037;0.000164162010;34,036
8;1;14;0.000140799803;0.000170045385;0.000134029046;34,686
8;1;15;0.000146017389;0.000156253750;0.000166223569;34,509
8;1;16;0.000140363657;0.000145981772;0.000176387923;33,776
8;1;17;0.000135923266;0.000144389117;0.000157297526;33,464
8;1;18;0.000134535424;0.000144372114;0.000151129604;33,176
8;1;19;0.000132739847;0.000140914732;0.000179472837;32,593
8;1;20;0.000130578745;0.000136406948;0.000162734148;32,066
8;1;21;0.000133219648;0.000132617589;0.000164434587;31,750
8;1;22;0.000149827105;0.000136404080;0.000165310484;32,488
8;1;23;0.000148553501;0.000127119672;0.000121387456;31,192
8;1;24;0.000132282564;0.000115213246;0.000110214527;29,062
8;2;1;0.000115395804;0.000103254094;0.000077312135;27,450
8;2;2;0.000099673926;0.000096081145;0.000061749504;25,874
8;2;3;0.000089419158;0.000091818208;0.000045220662;24,688
8;2;4;0.000083526483;0.000089886367;0.000037494040;24,068
8;2;5;0.000080182202;0.000089276117;0.000022269917;23,779
8;2;6;0.000079191088;0.000091298587;0.000023490110;24,009
8;2;7;0.000081694883;0.000099062494;0.000023550184;25,578
8;2;8;0.000084552604;0.000106975984;0.000030328304;27,240
8;2;9;0.000093411985;0.000130817898;0.000056684695;28,911
8;2;10;0.000107342698;0.000148761815;0.000103624595;30,874
8;2;11;0.000117580756;0.000161364123;0.000119697030;32,157
8;2;12;0.000123161996;0.000167509940;0.000149318282;33,128
8;2;13;0.000129912136;0.000172392037;0.000164162010;34,036
8;2;14;0.000140799803;0.000170045385;0.000134029046;34,686
8;2;15;0.000146017389;0.000156253750;0.000166223569;34,509
8;2;16;0.000140363657;0.000145981772;0.000176387923;33,776
8;2;17;0.000135923266;0.000144389117;0.000157297526;33,464
8;2;18;0.000134535424;0.000144372114;0.000151129604;33,176
8;2;19;0.000132739847;0.000140914732;0.000179472837;32,593
8;2;20;0.000130578745;0.000136406948;0.000162734148;32,066
8;2;21;0.000133219648;0.000132617589;0.000164434587;31,750
8;2;22;0.000149827105;0.000136404080;0.000165310484;32,488
8;2;23;0.000148553501;0.000127119672;0.000121387456;31,192
8;2;24;0.000132282564;0.000115213246;0.000110214527;29,062
8;3;1;0.000115395804;0.000103254094;0.000077312135;27,450
8;3;2;0.000099673926;0.000096081145;0.000061749504;25,874
8;3;3;0.000089419158;0.000091818208;0.000045220662;24,688
8;3;4;0.000083526483;0.000089886367;0.000037494040;24,068
8;3;5;0.000080182202;0.000089276117;0.000022269917;23,779
8;3;6;0.000079191088;0.000091298587;0.000023490110;24,009
8;3;7;0.000081694883;0.000099062494;0.000023550184;25,578
8;3;8;0.000084552604;0.000106975984;0.000030328304;27,240
8;3;9;0.000093411985;0.000130817898;0.000056684695;28,911
8;3;10;0.000107342698;0.000148761815;0.000103624595;30,874
8;3;11;0.000117580756;0.000161364123;0.000119697030;32,157
8;3;12;0.000123161996;0.000167509940;0.000149318282;33,128
8;3;13;0.000129912136;0.000172392037;0.000164162010;34,036
8;3;14;0.000140799803;0.000170045385;0.000134029046;34,686
8;3;15;0.000146017389;0.000156253750;0.000166223569;34,509
8;3;16;0.000140363657;0.000145981772;0.000176387923;33,776
8;3;17;0.000135923266;0.000144389117;0.000157297526;33,464
8;3;18;0.000134535424;0.000144372114;0.000151129604;33,176
8;3;19;0.000132739847;0.000140914732;0.000179472837;32,593
8;3;20;0.000130578745;0.000136406948;0.000162734148;32,066
8;3;21;0.000133219648;0.000132617589;0.000164434587;31,750
8;3;22;0.000149827105;0.000136404080;0.000165310484;32,488
8;3;23;0.000148553501;0.000127119672;0.000121387456;31,192
8;3;24;0.000132282564;0.000115213246;0.000110214527;29,062
8;4;1;0.000117010211;0.000107503481;0.000068867397;27,736
8;4;2;0.000101223674;0.000099422446;0.000064711139;26,094
8;4;3;0.000090556005;0.000094839700;0.000034375372;24,861
8;4;4;0.000084342034;0.000092603114;0.000025531723;24,228
8;4;5;0.000080800612;0.000091736395;0.000019646371;23,891
8;4;6;0.000079718954;0.000093932728;0.000024118942;24,070
8;4;7;0.000082003216;0.000101610540;0.000024711268;25,535
8;4;8;0.000084646610;0.000109382786;0.000027014014;27,106
8;4;9;0.000093719659;0.000133028541;0.000067205596;28,743
8;4;10;0.000108055385;0.000151392569;0.000076073094;30,804
8;4;11;0.000118922194;0.000165254429;0.000074627037;32,202
8;4;12;0.000125021764;0.000171223325;0.000109255681;33,288
8;4;13;0.000132117554;0.000176399257;0.000104204280;34,232
8;4;14;0.000143171091;0.000174692928;0.000140950801;34,879
8;4;15;0.000149046180;0.000159506050;0.000147695986;34,639
8;4;16;0.000144473415;0.000147375332;0.000154607923;33,850
8;4;17;0.000140266259;0.000144865758;0.000178015484;33,534
8;4;18;0.000138737285;0.000144678510;0.000153028205;33,261
8;4;19;0.000136712743;0.000142669415;0.000128129479;32,721
8;4;20;0.000133751117;0.000139759714;0.000147150248;32,170
8;4;21;0.000134181928;0.000138037021;0.000147809866;31,738
8;4;22;0.000147934028;0.000143561177;0.000139593112;32,255
8;4;23;0.000146689779;0.000135413791;0.000123152580;30,918
8;4;24;0.000133040112;0.000124287210;0.000092955836;28,960
8;5;1;0.000119227313;0.000111676917;0.000082535483;27,582
8;5;2;0.000105150815;0.000101816136;0.000091262650;26,033
8;5;3;0.000094175281;0.000096110260;0.000047135061;24,686
8;5;4;0.000087237096;0.000093363363;0.000028945882;23,850
8;5;5;0.000083070892;0.000091878436;0.000024425714;23,295
8;5;6;0.000081006368;0.000092595923;0.000026313497;23,014
8;5;7;0.000080854226;0.000095463546;0.000029132829;23,293
8;5;8;0.000079663158;0.000090239224;0.000034333093;23,486
8;5;9;0.000088072296;0.000096318175;0.000040585555;24,502
8;5;10;0.000104128835;0.000110312212;0.000085736075;26,603
8;5;11;0.000117758378;0.000123790840;0.000129135786;28,345
8;5;12;0.000125233543;0.000129324228;0.000128786181;29,361
8;5;13;0.000131684869;0.000134390420;0.000158229394;30,133
8;5;14;0.000141989513;0.000134139329;0.000144067831;30,833
8;5;15;0.000147595154;0.000127825547;0.000153815938;30,871
8;5;16;0.000141683060;0.000123184899;0.000163791407;30,307
8;5;17;0.000135929592;0.000121261085;0.000097772537;29,759
8;5;18;0.000133126835;0.000119543988;0.000086858153;29,376
8;5;19;0.000131407189;0.000119873287;0.000106873199;29,108
8;5;20;0.000129123671;0.000121867448;0.000105517586;28,957
8;5;21;0.000130199339;0.000126339221;0.000153344092;29,028
8;5;22;0.000144775040;0.000136472622;0.000145966167;30,108
8;5;23;0.000143754975;0.000131516198;0.000152368345;29,122
8;5;24;0.000131137698;0.000121805687;0.000125910108;27,396
8;6;1;0.000117128620;0.000108886765;0.000098092277;25,958
8;6;2;0.000104204715;0.000099237964;0.000050313487;24,417
8;6;3;0.000093805662;0.000093640076;0.000044838610;23,243
8;6;4;0.000086944755;0.000090814469;0.000029187845;22,476
8;6;5;0.000082712535;0.000089619296;0.000025489843;21,955
8;6;6;0.000080496775;0.000090044555;0.000024393487;21,742
8;6;7;0.000079790861;0.000091570517;0.000018501739;21,847
8;6;8;0.000077038623;0.000084149286;0.000031148827;21,590
8;6;9;0.000083310309;0.000085765397;0.000033511669;22,110
8;6;10;0.000098115698;0.000093797713;0.000033059082;23,632
8;6;11;0.000111880561;0.000101505855;0.000066882369;25,086
8;6;12;0.000120891766;0.000107200334;0.000080400296;26,221
8;6;13;0.000127451026;0.000111925003;0.000114107459;27,044
8;6;14;0.000136656141;0.000114885295;0.000143845207;27,892
8;6;15;0.000141626291;0.000113418367;0.000170905390;28,339
8;6;16;0.000135142232;0.000110429070;0.000138288370;27,829
8;6;17;0.000130006201;0.000107151154;0.000098298297;27,335
8;6;18;0.000127933498;0.000103706973;0.000125230623;27,030
8;6;19;0.000127441459;0.000103050908;0.000120215925;26,924
8;6;20;0.000126997709;0.000104881258;0.000126402554;26,978
8;6;21;0.000130709131;0.000109668507;0.000146659602;27,306
8;6;22;0.000148147171;0.000122292534;0.000162804193;28,888
8;6;23;0.000148226093;0.000120093080;0.000141780352;28,875
8;6;24;0.000133729321;0.000110636878;0.000113320823;27,312
8;7;1;0.000116859671;0.000098743638;0.000111294618;25,740
8;7;2;0.000101174286;0.000091204900;0.000074749620;24,235
8;7;3;0.000090789007;0.000087309621;0.000045334878;23,166
8;7;4;0.000084770853;0.000085558232;0.000034928974;22,606
8;7;5;0.000081284922;0.000085187661;0.000030410398;22,374
8;7;6;0.000080031273;0.000087241759;0.000020932856;22,726
8;7;7;0.000082039717;0.000094936639;0.000027402128;24,517
8;7;8;0.000083996156;0.000102638616;0.000031849629;26,298
8;7;9;0.000092255692;0.000126737272;0.000060302561;28,094
8;7;10;0.000106074335;0.000144898650;0.000103512538;30,094
8;7;11;0.000116497615;0.000156287133;0.000144872359;31,425
8;7;12;0.000122245335;0.000161935875;0.000165600749;32,391
8;7;13;0.000129130680;0.000165956402;0.000214202117;33,332
8;7;14;0.000140462905;0.000163715633;0.000230484400;34,070
8;7;15;0.000146751710;0.000150012518;0.000184087569;33,994
8;7;16;0.000141273302;0.000139583179;0.000178000353;33,281
8;7;17;0.000136506419;0.000138326807;0.000180470080;32,990
8;7;18;0.000134815442;0.000138545115;0.000169618411;32,735
8;7;19;0.000132524101;0.000135741455;0.000171591007;32,114
8;7;20;0.000130243604;0.000130815838;0.000190492734;31,598
8;7;21;0.000133526270;0.000126608670;0.000155923120;31,327
8;7;22;0.000151400942;0.000131161879;0.000184231910;32,208
8;7;23;0.000150139865;0.000121522978;0.000154855593;30,988
8;7;24;0.000133065039;0.000110792129;0.000142089660;28,860
8;8;1;0.000115395804;0.000103254094;0.000077312135;27,450
8;8;2;0.000099673926;0.000096081145;0.000061749504;25,874
8;8;3;0.000089419158;0.000091818208;0.000045220662;24,688
8;8;4;0.000083526483;0.000089886367;0.000037494040;24,068
8;8;5;0.000080182202;0.000089276117;0.000022269917;23,779
8;8;6;0.000079191088;0.000091298587;0.000023490110;24,009
8;8;7;0.000081694883;0.000099062494;0.000023550184;25,578
8;8;8;0.000084552604;0.000106975984;0.000030328304;27,240
8;8;9;0.000093411985;0.000130817898;0.000056684695;28,911
8;8;10;0.000107342698;0.000148761815;0.000103624595;30,874
8;8;11;0.000117580756;0.000161364123;0.000119697030;32,157
8;8;12;0.000123161996;0.000167509940;0.000149318282;33,128
8;8;13;0.000129912136;0.000172392037;0.000164162010;34,036
8;8;14;0.000140799803;0.000170045385;0.000134029046;34,686
8;8;15;0.000146017389;0.000156253750;0.000166223569;34,509
8;8;16;0.000140363657;0.000145981772;0.000176387923;33,776
8;8;17;0.000135923266;0.000144389117;0.000157297526;33,464
8;8;18;0.000134535424;0.000144372114;0.000151129604;33,176
8;8;19;0.000132739847;0.000140914732;0.000179472837;32,593
8;8;20;0.000130578745;0.000136406948;0.000162734148;32,066
8;8;21;0.000133219648;0.000132617589;0.000164434587;31,750
8;8;22;0.000149827105;0.000136404080;0.000165310484;32,488
8;8;23;0.000148553501;0.000127119672;0.000121387456;31,192
8;8;24;0.000132282564;0.000115213246;0.000110214527;29,062
8;9;1;0.000115395804;0.000103254094;0.000077312135;27,450
8;9;2;0.000099673926;0.000096081145;0.000061749504;25,874
8;9;3;0.000089419158;0.000091818208;0.000045220662;24,688
8;9;4;0.000083526483;0.000089886367;0.000037494040;24,068
8;9;5;0.000080182202;0.000089276117;0.000022269917;23,779
8;9;6;0.000079191088;0.000091298587;0.000023490110;24,009
8;9;7;0.000081694883;0.000099062494;0.000023550184;25,578
8;9;8;0.000084552604;0.000106975984;0.000030328304;27,240
8;9;9;0.000093411985;0.000130817898;0.000056684695;28,911
8;9;10;0.000107342698;0.000148761815;0.000103624595;30,874
8;9;11;0.000117580756;0.000161364123;0.000119697030;32,157
8;9;12;0.000123161996;0.000167509940;0.000149318282;33,128
8;9;13;0.000129912136;0.000172392037;0.000164162010;34,036
8;9;14;0.000140799803;0.000170045385;0.000134029046;34,686
8;9;15;0.000146017389;0.000156253750;0.000166223569;34,509
8;9;16;0.000140363657;0.000145981772;0.000176387923;33,776
8;9;17;0.000135923266;0.000144389117;0.000157297526;33,464
8;9;18;0.000134535424;0.000144372114;0.000151129604;33,176
8;9;19;0.000132739847;0.000140914732;0.000179472837;32,593
8;9;20;0.000130578745;0.000136406948;0.000162734148;32,066
8;9;21;0.000133219648;0.000132617589;0.000164434587;31,750
8;9;22;0.000149827105;0.000136404080;0.000165310484;32,488
8;9;23;0.000148553501;0.000127119672;0.000121387456;31,192
8;9;24;0.000132282564;0.000115213246;0.000110214527;29,062
8;10;1;0.000115395804;0.000103254094;0.000077312135;27,450
8;10;2;0.000099673926;0.000096081145;0.000061749504;25,874
8;10;3;0.000089419158;0.000091818208;0.000045220662;24,688
8;10;4;0.000083526483;0.000089886367;0.000037494040;24,068
8;10;5;0.000080182202;0.000089276117;0.000022269917;23,779
8;10;6;0.000079191088;0.000091298587;0.000023490110;24,009
8;10;7;0.000081694883;0.000099062494;0.000023550184;25,578
8;10;8;0.000084552604;0.000106975984;0.000030328304;27,240
8;10;9;0.000093411985;0.000130817898;0.000056684695;28,911
8;10;10;0.000107342698;0.000148761815;0.000103624595;30,874
8;10;11;0.000117580756;0.000161364123;0.000119697030;32,157
8;10;12;0.000123161996;0.000167509940;0.000149318282;33,128
8;10;13;0.000129912136;0.000172392037;0.000164162010;34,036
8;10;14;0.000140799803;0.000170045385;0.000134029046;34,686
8;10;15;0.000146017389;0.000156253750;0.000166223569;34,509
8;10;16;0.000140363657;0.000145981772;0.000176387923;33,776
8;10;17;0.000135923266;0.000144389117;0.000157297526;33,464
8;10;18;0.000134535424;0.000144372114;0.000151129604;33,176
8;10;19;0.000132739847;0.000140914732;0.000179472837;32,593
8;10;20;0.000130578745;0.000136406948;0.000162734148;32,066
8;10;21;0.000133219648;0.000132617589;0.000164434587;31,750
8;10;22;0.000149827105;0.000136404080;0.000165310484;32,488
8;10;23;0.000148553501;0.000127119672;0.000121387456;31,192
8;10;24;0.000132282564;0.000115213246;0.000110214527;29,062
8;11;1;0.000117010211;0.000107503481;0.000068867397;27,736
8;11;2;0.000101223674;0.000099422446;0.000064711139;26,094
8;11;3;0.000090556005;0.000094839700;0.000034375372;24,861
8;11;4;0.000084342034;0.000092603114;0.000025531723;24,228
8;11;5;0.000080800612;0.000091736395;0.000019646371;23,891
8;11;6;0.000079718954;0.000093932728;0.000024118942;24,070
8;11;7;0.000082003216;0.000101610540;0.000024711268;25,535
8;11;8;0.000084646610;0.000109382786;0.000027014014;27,106
8;11;9;0.000093719659;0.000133028541;0.000067205596;28,743
8;11;10;0.000108055385;0.000151392569;0.000076073094;30,804
8;11;11;0.000118922194;0.000165254429;0.000074627037;32,202
8;11;12;0.000125021764;0.000171223325;0.000109255681;33,288
8;11;13;0.000132117554;0.000176399257;0.000104204280;34,232
8;11;14;0.000143171091;0.000174692928;0.000140950801;34,879
8;11;15;0.000149046180;0.000159506050;0.000147695986;34,639
8;11;16;0.000144473415;0.000147375332;0.000154607923;33,850
8;11;17;0.000140266259;0.000144865758;0.000178015484;33,534
8;11;18;0.000138737285;0.000144678510;0.000153028205;33,261
8;11;19;0.000136712743;0.000142669415;0.000128129479;32,721
8;11;20;0.000133751117;0.000139759714;0.000147150248;32,170
8;11;21;0.000134181928;0.000138037021;0.000147809866;31,738
8;11;22;0.000147934028;0.000143561177;0.000139593112;32,255
8;11;23;0.000146689779;0.000135413791;0.000123152580;30,918
8;11;24;0.000133040112;0.000124287210;0.000092955836;28,960
8;12;1;0.000119227313;0.000111676917;0.000082535483;27,582
8;12;2;0.000105150815;0.000101816136;0.000091262650;26,033
8;12;3;0.000094175281;0.000096110260;0.000047135061;24,686
8;12;4;0.000087237096;0.000093363363;0.000028945882;23,850
8;12;5;0.000083070892;0.000091878436;0.000024425714;23,295
8;12;6;0.000081006368;0.000092595923;0.000026313497;23,014
8;12;7;0.000080854226;0.000095463546;0.000029132829;23,293
8;12;8;0.000079663158;0.000090239224;0.000034333093;23,486
8;12;9;0.000088072296;0.000096318175;0.000040585555;24,502
8;12;10;0.000104128835;0.000110312212;0.000085736075;26,603
8;12;11;0.000117758378;0.000123790840;0.000129135786;28,345
8;12;12;0.000125233543;0.000129324228;0.000128786181;29,361
8;12;13;0.000131684869;0.000134390420;0.000158229394;30,133
8;12;14;0.000141989513;0.000134139329;0.000144067831;30,833
8;12;15;0.000147595154;0.000127825547;0.000153815938;30,871
8;12;16;0.000141683060;0.000123184899;0.000163791407;30,307
8;12;17;0.000135929592;0.000121261085;0.000097772537;29,759
8;12;18;0.000133126835;0.000119543988;0.000086858153;29,376
8;12;19;0.000131407189;0.000119873287;0.000106873199;29,108
8;12;20;0.000129123671;0.000121867448;0.000105517586;28,957
8;12;21;0.000130199339;0.000126339221;0.000153344092;29,028
8;12;22;0.000144775040;0.000136472622;0.000145966167;30,108
8;12;23;0.000143754975;0.000131516198;0.000152368345;29,122
8;12;24;0.000131137698;0.000121805687;0.000125910108;27,396
8;13;1;0.000117128620;0.000108886765;0.000098092277;25,958
8;13;2;0.000104204715;0.000099237964;0.000050313487;24,417
8;13;3;0.000093805662;0.000093640076;0.000044838610;23,243
8;13;4;0.000086944755;0.000090814469;0.000029187845;22,476
8;13;5;0.000082712535;0.000089619296;0.000025489843;21,955
8;13;6;0.000080496775;0.000090044555;0.000024393487;21,742
8;13;7;0.000079790861;0.000091570517;0.000018501739;21,847
8;13;8;0.000077038623;0.000084149286;0.000031148827;21,590
8;13;9;0.000083310309;0.000085765397;0.000033511669;22,110
8;13;10;0.000098115698;0.000093797713;0.000033059082;23,632
8;13;11;0.000111880561;0.000101505855;0.000066882369;25,086
8;13;12;0.000120891766;0.000107200334;0.000080400296;26,221
8;13;13;0.000127451026;0.000111925003;0.000114107459;27,044
8;13;14;0.000136656141;0.000114885295;0.000143845207;27,892
8;13;15;0.000141626291;0.000113418367;0.000170905390;28,339
8;13;16;0.000135142232;0.000110429070;0.000138288370;27,829
8;13;17;0.000130006201;0.000107151154;0.000098298297;27,335
8;13;18;0.000127933498;0.000103706973;0.000125230623;27,030
8;13;19;0.000127441459;0.000103050908;0.000120215925;26,924
8;13;20;0.000126997709;0.000104881258;0.000126402554;26,978
8;13;21;0.000130709131;0.000109668507;0.000146659602;27,306
8;13;22;0.000148147171;0.000122292534;0.000162804193;28,888
8;13;23;0.000148226093;0.000120093080;0.000141780352;28,875
8;13;24;0.000133729321;0.000110636878;0.000113320823;27,312
8;14;1;0.000116859671;0.000098743638;0.000111294618;25,740
8;14;2;0.000101174286;0.000091204900;0.000074749620;24,235
8;14;3;0.000090789007;0.000087309621;0.000045334878;23,166
8;14;4;0.000084770853;0.000085558232;0.000034928974;22,606
8;14;5;0.000081284922;0.000085187661;0.000030410398;22,374
8;14;6;0.000080031273;0.000087241759;0.000020932856;22,726
8;14;7;0.000082039717;0.000094936639;0.000027402128;24,517
8;14;8;0.000083996156;0.000102638616;0.000031849629;26,298
8;14;9;0.000092255692;0.000126737272;0.000060302561;28,094
8;14;10;0.000106074335;0.000144898650;0.000103512538;30,094
8;14;11;0.000116497615;0.000156287133;0.000144872359;31,425
8;14;12;0.000122245335;0.000161935875;0.000165600749;32,391
8;14;13;0.000129130680;0.000165956402;0.000214202117;33,332
8;14;14;0.000140462905;0.000163715633;0.000230484400;34,070
8;14;15;0.000146751710;0.000150012518;0.000184087569;33,994
8;14;16;0.000141273302;0.000139583179;0.000178000353;33,281
8;14;17;0.000136506419;0.000138326807;0.000180470080;32,990
8;14;18;0.000134815442;0.000138545115;0.000169618411;32,735
8;14;19;0.000132524101;0.000135741455;0.000171591007;32,114
8;14;20;0.000130243604;0.000130815838;0.000190492734;31,598
8;14;21;0.000133526270;0.000126608670;0.000155923120;31,327
8;14;22;0.000151400942;0.000131161879;0.000184231910;32,208
8;14;23;0.000150139865;0.000121522978;0.000154855593;30,988
8;14;24;0.000133065039;0.000110792129;0.000142089660;28,860
8;15;1;0.000117128620;0.000108886765;0.000098092277;25,958
8;15;2;0.000104204715;0.000099237964;0.000050313487;24,417
8;15;3;0.000093805662;0.000093640076;0.000044838610;23,243
8;15;4;0.000086944755;0.000090814469;0.000029187845;22,476
8;15;5;0.000082712535;0.000089619296;0.000025489843;21,955
8;15;6;0.000080496775;0.000090044555;0.000024393487;21,742
8;15;7;0.000079790861;0.000091570517;0.000018501739;21,847
8;15;8;0.000077038623;0.000084149286;0.000031148827;21,590
8;15;9;0.000083310309;0.000085765397;0.000033511669;22,110
8;15;10;0.000098115698;0.000093797713;0.000033059082;23,632
8;15;11;0.000111880561;0.000101505855;0.000066882369;25,086
8;15;12;0.000120891766;0.000107200334;0.000080400296;26,221
8;15;13;0.000127451026;0.000111925003;0.000114107459;27,044
8;15;14;0.000136656141;0.000114885295;0.000143845207;27,892
8;15;15;0.000141626291;0.000113418367;0.000170905390;28,339
8;15;16;0.000135142232;0.000110429070;0.000138288370;27,829
8;15;17;0.000130006201;0.000107151154;0.000098298297;27,335
8;15;18;0.000127933498;0.000103706973;0.000125230623;27,030
8;15;19;0.000127441459;0.000103050908;0.000120215925;26,924
8;15;20;0.000126997709;0.000104881258;0.000126402554;26,978
8;15;21;0.000130709131;0.000109668507;0.000146659602;27,306
8;15;22;0.000148147171;0.000122292534;0.000162804193;28,888
8;15;23;0.000148226093;0.000120093080;0.000141780352;28,875
8;15;24;0.000133729321;0.000110636878;0.000113320823;27,312
8;16;1;0.000115395804;0.000103254094;0.000077312135;27,450
8;16;2;0.000099673926;0.000096081145;0.000061749504;25,874
8;16;3;0.000089419158;0.000091818208;0.000045220662;24,688
8;16;4;0.000083526483;0.000089886367;0.000037494040;24,068
8;16;5;0.000080182202;0.000089276117;0.000022269917;23,779
8;16;6;0.000079191088;0.000091298587;0.000023490110;24,009
8;16;7;0.000081694883;0.000099062494;0.000023550184;25,578
8;16;8;0.000084552604;0.000106975984;0.000030328304;27,240
8;16;9;0.000093411985;0.000130817898;0.000056684695;28,911
8;16;10;0.000107342698;0.000148761815;0.000103624595;30,874
8;16;11;0.000117580756;0.000161364123;0.000119697030;32,157
8;16;12;0.000123161996;0.000167509940;0.000149318282;33,128
8;16;13;0.000129912136;0.000172392037;0.000164162010;34,036
8;16;14;0.000140799803;0.000170045385;0.000134029046;34,686
8;16;15;0.000146017389;0.000156253750;0.000166223569;34,509
8;16;16;0.000140363657;0.000145981772;0.000176387923;33,776
8;16;17;0.000135923266;0.000144389117;0.000157297526;33,464
8;16;18;0.000134535424;0.000144372114;0.000151129604;33,176
8;16;19;0.000132739847;0.000140914732;0.000179472837;32,593
8;16;20;0.000130578745;0.000136406948;0.000162734148;32,066
8;16;21;0.000133219648;0.000132617589;0.000164434587;31,750
8;16;22;0.000149827105;0.000136404080;0.000165310484;32,488
8;16;23;0.000148553501;0.000127119672;0.000121387456;31,192
8;16;24;0.000132282564;0.000115213246;0.000110214527;29,062
8;17;1;0.000115395804;0.000103254094;0.000077312135;27,450
8;17;2;0.000099673926;0.000096081145;0.000061749504;25,874
8;17;3;0.000089419158;0.000091818208;0.000045220662;24,688
8;17;4;0.000083526483;0.000089886367;0.000037494040;24,068
8;17;5;0.000080182202;0.000089276117;0.000022269917;23,779
8;17;6;0.000079191088;0.000091298587;0.000023490110;24,009
8;17;7;0.000081694883;0.000099062494;0.000023550184;25,578
8;17;8;0.000084552604;0.000106975984;0.000030328304;27,240
8;17;9;0.000093411985;0.000130817898;0.000056684695;28,911
8;17;10;0.000107342698;0.000148761815;0.000103624595;30,874
8;17;11;0.000117580756;0.000161364123;0.000119697030;32,157
8;17;12;0.000123161996;0.000167509940;0.000149318282;33,128
8;17;13;0.000129912136;0.000172392037;0.000164162010;34,036
8;17;14;0.000140799803;0.000170045385;0.000134029046;34,686
8;17;15;0.000146017389;0.000156253750;0.000166223569;34,509
8;17;16;0.000140363657;0.000145981772;0.000176387923;33,776
8;17;17;0.000135923266;0.000144389117;0.000157297526;33,464
8;17;18;0.000134535424;0.000144372114;0.000151129604;33,176
8;17;19;0.000132739847;0.000140914732;0.000179472837;32,593
8;17;20;0.000130578745;0.000136406948;0.000162734148;32,066
8;17;21;0.000133219648;0.000132617589;0.000164434587;31,750
8;17;22;0.000149827105;0.000136404080;0.000165310484;32,488
8;17;23;0.000148553501;0.000127119672;0.000121387456;31,192
8;17;24;0.000132282564;0.000115213246;0.000110214527;29,062
8;18;1;0.000117010211;0.000107503481;0.000068867397;27,736
8;18;2;0.000101223674;0.000099422446;0.000064711139;26,094
8;18;3;0.000090556005;0.000094839700;0.000034375372;24,861
8;18;4;0.000084342034;0.000092603114;0.000025531723;24,228
8;18;5;0.000080800612;0.000091736395;0.000019646371;23,891
8;18;6;0.000079718954;0.000093932728;0.000024118942;24,070
8;18;7;0.000082003216;0.000101610540;0.000024711268;25,535
8;18;8;0.000084646610;0.000109382786;0.000027014014;27,106
8;18;9;0.000093719659;0.000133028541;0.000067205596;28,743
8;18;10;0.000108055385;0.000151392569;0.000076073094;30,804
8;18;11;0.000118922194;0.000165254429;0.000074627037;32,202
8;18;12;0.000125021764;0.000171223325;0.000109255681;33,288
8;18;13;0.000132117554;0.000176399257;0.000104204280;34,232
8;18;14;0.000143171091;0.000174692928;0.000140950801;34,879
8;18;15;0.000149046180;0.000159506050;0.000147695986;34,639
8;18;16;0.000144473415;0.000147375332;0.000154607923;33,850
